metric_name	block_index	block_start_row	block_end_row	block_snp_n	start_chr	start_bp	end_chr	end_bp	full_estimate	full_SE	full_CI95_low	full_CI95_high	leave_block_estimate	delta_from_full	absolute_delta	influence_SE_ratio	sign_flip	influential	catastrophic	min_leave_block_estimate	max_leave_block_estimate	largest_influence_block	number_blocks
GCOV	67	1027159	1042721	15563	5	76163520	5	91832191	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43588440064677714	0.0004787710602319195	0.0004787710602319195	0.021521501485672598	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	68	1042722	1058284	15563	5	91832192	5	107021498	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4365714179574517	0.0011657883709064731	0.0011657883709064731	0.05240399481182089	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	69	1058285	1073847	15563	5	107022017	5	121023412	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4356424686507165	0.0002368390641712681	0.0002368390641712681	0.010646283150360368	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	70	1073848	1089410	15563	5	121023551	5	135185565	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4360908801104252	0.0006852505238799655	0.0006852505238799655	0.030803073520351814	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	71	1089411	1104973	15563	5	135185569	5	150955163	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4354670844446865	6.145485814129659e-05	6.145485814129659e-05	0.0027624911584025933	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	72	1104974	1120536	15563	5	150955282	5	164512265	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4358808265707642	0.00047519698421899514	0.00047519698421899514	0.021360841227333678	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	73	1120537	1136099	15563	5	164512291	5	178194492	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43518490480232175	-0.00022072478422346942	0.00022072478422346942	0.009921921281727164	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	74	1136100	1151662	15563	5	178194562	6	8492776	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4352690079441141	-0.00013662164243111174	0.00013662164243111174	0.006141354657342701	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	75	1151663	1167225	15563	6	8493757	6	21204822	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43413326999357293	-0.001272359592972283	0.001272359592972283	0.057194536480960734	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	76	1167226	1182788	15563	6	21205877	6	30361480	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43455629817548674	-0.0008493314110584738	0.0008493314110584738	0.03817876380428872	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	77	1182789	1198351	15563	6	30361608	6	33203688	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43528395549892646	-0.00012167408761876164	0.00012167408761876164	0.005469438892539927	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	78	1198352	1213914	15563	6	33203908	6	46017626	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4364128723429132	0.0010072427563679875	0.0010072427563679875	0.045277123615420606	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	79	1213915	1229477	15563	6	46018287	6	62472864	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43405678653418694	-0.0013488430523582728	0.0013488430523582728	0.060632586566961355	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	80	1229478	1245040	15563	6	62474097	6	73591559	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4340478941455167	-0.001357735441028518	0.001357735441028518	0.061032313225220854	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	81	1245041	1260603	15563	6	73591660	6	84931878	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43042506604905195	-0.0049805635374932655	0.0049805635374932655	0.22388405330874636	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	82	1260604	1276166	15563	6	84935441	6	97778185	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43513543231884855	-0.0002701972676966702	0.0002701972676966702	0.012145786120284127	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	83	1276167	1291729	15563	6	97778418	6	110461062	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4354467047293366	4.107514279139135e-05	4.107514279139135e-05	0.0018463913549430677	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	84	1291730	1307292	15563	6	110461195	6	123286751	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4362360107023072	0.0008303811157620022	0.0008303811157620022	0.037326918648528086	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	85	1307293	1322855	15563	6	123286895	6	141043296	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4370262090890766	0.0016205795025313607	0.0016205795025313607	0.0728475613260427	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	86	1322856	1338418	15563	6	141045356	6	154018460	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4353379503138161	-6.767927272910423e-05	6.767927272910423e-05	0.0030422882449977063	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	87	1338419	1353981	15563	6	154019185	6	165836786	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4360708174157999	0.0006651878292546765	0.0006651878292546765	0.02990122429000026	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	88	1353982	1369544	15563	6	165836946	7	4401934	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4343221522605935	-0.0010834773259517094	0.0010834773259517094	0.04870398571890891	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	89	1369545	1385107	15563	7	4401983	7	13645738	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43585282579546913	0.00044719620892391676	0.00044719620892391676	0.020102162962985157	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	90	1385108	1400670	15563	7	13645763	7	24558250	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4325035916384423	-0.002902037948102898	0.002902037948102898	0.13045110533899149	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	91	1400671	1416233	15563	7	24560690	7	36885381	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43772336339137086	0.002317733804825639	0.002317733804825639	0.10418572814277013	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	92	1416234	1431796	15563	7	36885782	7	48723412	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4356361909540408	0.00023056136749560752	0.00023056136749560752	0.010364090951303088	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	93	1431797	1447359	15563	7	48723560	7	57700234	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43658778677817356	0.0011821571916283413	0.0011821571916283413	0.05313979868291065	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	94	1447360	1462922	15563	7	57701145	7	73903036	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4341884061680329	-0.0012172234185123254	0.0012172234185123254	0.05471607995107048	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	95	1462923	1478485	15563	7	73903312	7	88824027	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4356947670601126	0.0002891374735674024	0.0002891374735674024	0.012997177740714261	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	96	1478486	1494048	15563	7	88824196	7	104295174	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4373581194340114	0.00195248984746621	0.00195248984746621	0.08776744595349961	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	97	1494049	1509611	15563	7	104295232	7	122892339	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43595955676708653	0.0005539271805413137	0.0005539271805413137	0.024899885622158422	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	98	1509612	1525174	15563	7	122893897	7	137871149	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.435969863878417	0.0005642342918718013	0.0005642342918718013	0.025363206257504736	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	99	1525175	1540737	15563	7	137872583	7	152902954	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43640748457730294	0.0010018549907577223	0.0010018549907577223	0.04503493519757929	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	100	1540738	1556300	15563	7	152905314	8	2832494	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43292749119696583	-0.0024781383895793874	0.0024781383895793874	0.1113961629326554	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	101	1556301	1571863	15563	8	2833794	8	10353290	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4368646172173896	0.0014589876308443994	0.0014589876308443994	0.06558375614763669	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	102	1571864	1587426	15563	8	10353295	8	19885726	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4361094026165575	0.0007037730300122891	0.0007037730300122891	0.031635688889902515	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	103	1587427	1602989	15563	8	19885934	8	33294410	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43615346765732876	0.0007478380707835464	0.0007478380707835464	0.03361648079483815	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	104	1602990	1618552	15563	8	33294599	8	55428780	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43292207976031155	-0.0024835498262336664	0.0024835498262336664	0.11163941540062679	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	105	1618553	1634115	15563	8	55429439	8	70023319	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43284222479684037	-0.0025634047897048484	0.0025634047897048484	0.11522901982272965	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	106	1634116	1649678	15563	8	70025994	8	84328920	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43557225306976644	0.00016662348322121767	0.00016662348322121767	0.0074899839183185084	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	107	1649679	1665241	15563	8	84330065	8	101674931	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43643472155154034	0.0010290919649951213	0.0010290919649951213	0.046259279420121605	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	108	1665242	1680804	15563	8	101675010	8	116980396	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43517426401203185	-0.0002313655745133647	0.0002313655745133647	0.010400241303663705	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	109	1680805	1696367	15563	8	116980929	8	130480557	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43616375070061797	0.0007581211140727517	0.0007581211140727517	0.03407871953441165	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	110	1696368	1711930	15563	8	130480641	8	142628372	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43600014618468075	0.0005945165981355305	0.0005945165981355305	0.026724442876377943	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	111	1711931	1727493	15563	8	142629143	9	7924256	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43604032412331467	0.0006346945367694534	0.0006346945367694534	0.028530503513339533	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	112	1727494	1743056	15563	9	7925381	9	19011141	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43604969133846644	0.0006440617519212211	0.0006440617519212211	0.02895157435815569	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	113	1743057	1758619	15563	9	19011300	9	31376645	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43565503829209784	0.00024940870555262284	0.00024940870555262284	0.011211308019516322	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	114	1758620	1774182	15563	9	31377848	9	76598874	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43546483828590904	5.920869936382189e-05	5.920869936382189e-05	0.002661522838715389	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	115	1774183	1789745	15563	9	76599091	9	89129213	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43531681850594095	-8.881108060426746e-05	8.881108060426746e-05	0.003992195773577172	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	116	1789746	1805308	15563	9	89129608	9	101821883	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4361700288361311	0.0007643992495858787	0.0007643992495858787	0.034360931459893454	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	117	1805309	1820871	15563	9	101822220	9	113878799	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43640927579072064	0.0010036462041754235	0.0010036462041754235	0.045115453017957864	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	118	1820872	1836434	15563	9	113878895	9	127068176	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4359377564551728	0.0005321268686275804	0.0005321268686275804	0.023919927800538487	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	119	1836435	1851997	15563	9	127069629	10	767395	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43529383238297314	-0.00011179720357207268	0.00011179720357207268	0.005025457640662119	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	120	1851998	1867560	15563	10	767727	10	10192661	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4358359905344648	0.00043036094791959467	0.00043036094791959467	0.019345391877989556	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	121	1867561	1883123	15563	10	10192664	10	20542634	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43760593794801816	0.002200308361472947	0.002200308361472947	0.09890727239745722	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	122	1883124	1898686	15563	10	20543040	10	33730377	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43565403661530494	0.00024840702875972287	0.00024840702875972287	0.011166281094588743	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	123	1898687	1914249	15563	10	33730883	10	53512766	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4356229325726034	0.00021730298605820986	0.00021730298605820986	0.009768106148745584	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	124	1914250	1929812	15563	10	53512966	10	66559591	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4334375902197195	-0.0019680393668257135	0.0019680393668257135	0.08846642095803506	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	125	1929813	1945375	15563	10	66559785	10	80220985	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43284833093733077	-0.0025572986492144456	0.0025572986492144456	0.11495453934019532	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	126	1945376	1960938	15563	10	80221107	10	92423933	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4330025605816542	-0.002403069004891012	0.002403069004891012	0.10802167769681682	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	127	1960939	1976501	15563	10	92424342	10	108998976	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43490549159210123	-0.0005001379944439832	0.0005001379944439832	0.02248197830765604	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	128	1976502	1992064	15563	10	108999693	10	122948519	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43795743425235034	0.002551804665805124	0.002551804665805124	0.11470757626759712	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	129	1992065	2007627	15563	10	122949506	10	132618241	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43682981579561525	0.001424186209070033	0.001424186209070033	0.06401937827973102	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	130	2007628	2023190	15563	10	132618278	11	7351799	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4356773427390993	0.00027171315255408723	0.00027171315255408723	0.012213927494984607	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	131	2023191	2038753	15563	11	7351944	11	20010105	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43381639903435065	-0.0015892305521945649	0.0015892305521945649	0.0714383774022675	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	132	2038754	2054316	15563	11	20010141	11	31871538	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4351279200204513	-0.00027770956609390884	0.00027770956609390884	0.012483475580960114	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	133	2054317	2069879	15563	11	31871946	11	45356863	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4353311690512788	-7.44605352664407e-05	7.44605352664407e-05	0.00334711651030958	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	134	2069880	2085442	15563	11	45357533	11	66344727	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4346786082317605	-0.000727021354784696	0.000727021354784696	0.03268073713464477	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	135	2085443	2101005	15563	11	66354825	11	81221576	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43663373943786343	0.0012281098513182154	0.0012281098513182154	0.05520544198496648	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	136	2101006	2116568	15563	11	81221742	11	93811663	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43511921581656726	-0.00028641376997795565	0.00028641376997795565	0.012874743041301949	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	137	2116569	2132131	15563	11	93812039	11	104483684	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4359960148787052	0.0005903852921599895	0.0005903852921599895	0.02653873426724166	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	138	2132132	2147694	15563	11	104483850	11	118577614	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43512497409336715	-0.0002806554931780725	0.0002806554931780725	0.012615899571014565	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	139	2147695	2163257	15563	11	118577873	11	131030381	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43417838662845665	-0.0012272429580885702	0.0012272429580885702	0.05516647379018735	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	140	2163258	2178820	15563	11	131030628	12	11129433	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43591999881375326	0.0005143692272080447	0.0005143692272080447	0.0231216942857403	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	141	2178821	2194383	15563	12	11130766	12	24607488	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4333124116045555	-0.0020932179819896923	0.0020932179819896923	0.09409339379745647	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	142	2194384	2209946	15563	12	24607950	12	39590941	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4351384852476478	-0.0002671443388974071	0.0002671443388974071	0.012008552237231199	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	143	2209947	2225509	15563	12	39591089	12	53418213	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43635212051084804	0.000946490924302823	0.000946490924302823	0.04254623456917286	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	144	2225510	2241072	15563	12	53418575	12	68399273	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43448519604380736	-0.0009204335427378529	0.0009204335427378529	0.04137491486619919	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	145	2241073	2256635	15563	12	68399871	12	83457942	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.436161114612598	0.0007554850260527712	0.0007554850260527712	0.033960223290693634	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	146	2256636	2272198	15563	12	83458058	12	96913156	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43533850220759146	-6.712737895375742e-05	6.712737895375742e-05	0.003017479764091809	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	147	2272199	2287761	15563	12	96914286	12	112509281	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4352893084075642	-0.00011632117898102701	0.00011632117898102701	0.005228817349659138	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	148	2287762	2303324	15563	12	112515312	12	126571073	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4363817795920534	0.0009761500055081584	0.0009761500055081584	0.043879456255368994	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	149	2303325	2318887	15563	12	126571735	13	22821162	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.434312729220692	-0.0010929003658532443	0.0010929003658532443	0.04912756597278265	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	150	2318888	2334450	15563	13	22821270	13	33278525	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43363356637800343	-0.0017720632085417853	0.0017720632085417853	0.07965698878471011	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	151	2334451	2350013	15563	13	33280204	13	46833150	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4354539137737636	4.8284187218361474e-05	4.8284187218361474e-05	0.0021704490794641823	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	152	2350014	2365576	15563	13	46833218	13	61692090	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43287105746271437	-0.002534572123830847	0.002534572123830847	0.11393294678702312	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	153	2365577	2381139	15563	13	61692288	13	74323682	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4353483423222996	-5.7287264245642344e-05	5.7287264245642344e-05	0.002575151350993275	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	154	2381140	2396702	15563	13	74328404	13	87228925	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43519094186401863	-0.0002146877225265853	0.0002146877225265853	0.009650545998067264	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	155	2396703	2412265	15563	13	87229330	13	100709000	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.436883605444726	0.001477975858180769	0.001477975858180769	0.06643730640740386	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	156	2412266	2427828	15563	13	100711312	13	111624246	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43523590799326917	-0.00016972159327605096	0.00016972159327605096	0.00762924876886226	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	157	2427829	2443391	15563	13	111624376	14	28993235	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4352518007310809	-0.000153828855464333	0.000153828855464333	0.00691484556274406	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	158	2443392	2458954	15563	14	28993586	14	42645947	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4366315918839999	0.0012259622974546969	0.0012259622974546969	0.05510890610904723	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	159	2458955	2474517	15563	14	42646073	14	55999660	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43408194639520853	-0.0013236831913366887	0.0013236831913366887	0.05950161180400671	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	160	2474518	2490080	15563	14	55999682	14	71859858	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4365912174566028	0.0011855878700575695	0.0011855878700575695	0.053294012997526355	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	161	2490081	2505643	15563	14	71860318	14	84946184	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43592704314397446	0.00052141355742924	0.00052141355742924	0.023438347851324624	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	162	2505644	2521206	15563	14	84946396	14	96948604	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43563321443488245	0.0002275848483372367	0.0002275848483372367	0.010230291800080414	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	163	2521207	2536769	15563	14	96953484	15	26210930	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43548232675020915	7.66971636639302e-05	7.66971636639302e-05	0.003447656424639721	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	164	2536770	2552332	15563	15	26211385	15	44081143	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4239853519216409	-0.011420277664904332	0.011420277664904332	0.5133591880281447	False	True	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	165	2552333	2567895	15563	15	44082088	15	58655480	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.435989595051695	0.0005839654651497717	0.0005839654651497717	0.02625015308927481	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	166	2567896	2583458	15563	15	58656447	15	74686902	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43517145782391964	-0.00023417176262557904	0.00023417176262557904	0.010526383810265591	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	167	2583459	2599021	15563	15	74687184	15	90325358	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43692680328635203	0.0015211736998068104	0.0015211736998068104	0.06837911636618116	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	168	2599022	2614584	15563	15	90326274	15	100798777	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.43269397857784947	-0.002711651008695748	0.002711651008695748	0.12189291722018826	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	169	2614585	2630147	15563	15	100799317	16	8619291	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4325751451057944	-0.0028304844807507945	0.0028304844807507945	0.12723466603880204	False	False	False	0.4239853519216409	0.43823430138499575	164	200
GCOV	170	2630148	2645710	15563	16	8619300	16	23871398	0.4354056295865452	0.0222461736952066	0.3918031291439403	0.47900813002915016	0.4344231595706578	-0.0009824700158874156	0.0009824700158874156	0.04416355052100978	False	False	False	0.4239853519216409	0.43823430138499575	164	200
